Word	Count	Emotions
robber	5	disgust, fear, negative
unsearchable	5	
craftiness	5	
evident	5	positive, trust
sinews	5	
overthroweth	5	
reasoning	5	
mocketh	5	
rotten	5	
continueth	5	
leanness	5	
foul	5	anger, disgust, fear, negative
mockers	5	
purposes	5	
estranged	5	negative
marrow	5	joy, positive, trust
crystal	5	positive
comforteth	5	
nettles	5	
owners	5	
clearly	5	
abhorreth	5	
trieth	5	
esteem	5	joy, positive, sadness, trust
leviathan	5	
dare	5	anticipation, trust
remembereth	5	
looks	5	
mischievous	5	negative
ravening	5	
especially	5	
lightened	5	
contrite	5	
spoiling	5	
aright	5	
pained	5	fear, negative, sadness
fixed	5	trust
suffereth	5	
march	5	positive
reproaches	5	
holpen	5	
compared	5	
raging	5	anger, disgust, fear, negative
inventions	5	
watereth	5	
purse	5	
avoid	5	fear, negative
passengers	5	
tendeth	5	
rottenness	5	
laboureth	5	
conceit	5	negative
transgressor	5	
contentious	5	anger, disgust, fear, negative
forbearing	5	
planteth	5	
admonished	5	
reputation	5	
creator	5	
ointments	5	
spikenard	5	
clefts	5	
aware	5	
replenished	5	
haughtiness	5	
fuel	5	
pathros	5	
languish	5	negative
sour	5	disgust, negative
sung	5	
sorceries	5	
abolished	5	
marred	5	
comeliness	5	
couldest	5	
wares	5	
adulteries	5	
bemoan	5	
revenge	5	anger, anticipation, fear, negative, surprise
gemariah	5	
dwellingplaces	5	
cure	5	
tahpanhes	5	
untempered	5	
furbished	5	
aholah	5	
scum	5	disgust, negative
mariners	5	
traded	5	
steep	5	
partly	5	
presidents	5	
notable	5	joy, positive, trust
testifieth	5	
gourd	5	
burdensome	5	fear, negative, sadness
leaving	5	
debtors	5	
alphaeus	5	
gomorrha	5	
mysteries	5	
mustard	5	
doctrines	5	
pence	5	
superscription	5	
noe	5	
opportunity	5	anticipation, positive
crew	5	trust
disputed	5	
persecutions	5	
beforehand	5	
vehemently	5	
lawyers	5	
galilaeans	5	
pounds	5	
furlongs	5	
nicodemus	5	
earthly	5	
quickeneth	5	
blinded	5	negative
soldier	5	anger, positive, sadness
utterance	5	
pamphylia	5	
sect	5	
disputing	5	
tarsus	5	
jason	5	
athens	5	
priscilla	5	
diana	5	
gaius	5	
aristarchus	5	
thessalonians	5	
tychicus	5	
roman	5	
religion	5	trust
crete	5	
invisible	5	
immortality	5	anticipation
abounded	5	
adoption	5	
graffed	5	
envying	5	
saluteth	5	
sanctification	5	joy, positive, trust
idolaters	5	
proof	5	trust
supply	5	positive
laodicea	5	
gentle	5	
fables	5	
seals	5	trust
vials	5	
breathed	4	
eve	4	
toil	4	
togarmah	4	
mizraim	4	
seba	4	
nimrod	4	
hunter	4	anticipation, fear, negative, sadness
rehoboth	4	
lud	4	
hadoram	4	
mesha	4	
kiriathaim	4	
salem	4	
horror	4	anger, disgust, fear, negative, sadness, surprise
zohar	4	
bowing	4	
keturah	4	
jokshan	4	
epher	4	
mishma	4	
dumah	4	
lentiles	4	
discerned	4	
rightly	4	positive
pillows	4	
dowry	4	
experience	4	
brown	4	
grisled	4	
shear	4	
tabret	4	
joint	4	
graciously	4	positive
meanest	4	
longeth	4	
jaalam	4	
timna	4	
hori	4	
onam	4	
bilhan	4	
husham	4	
samlah	4	
dreamer	4	
ishmeelites	4	
widowhood	4	
shamed	4	
interpreter	4	
faults	4	
shaved	4	
doubled	4	
laded	4	
bundle	4	
blame	4	anger, disgust, negative
shimron	4	
hushim	4	
guni	4	
pilgrimage	4	
rameses	4	
dignity	4	positive, trust
unstable	4	fear, negative, surprise
adder	4	anger, disgust, fear, negative, sadness
heels	4	
commanding	4	positive, trust
bricks	4	
jehovah	4	
pallu	4	
nepheg	4	
korhites	4	
lothe	4	
stank	4	
sever	4	negative
lintel	4	
baked	4	
etham	4	
pihahiroth	4	
migdol	4	
sentest	4	
healeth	4	
quails	4	
hoar	4	
chide	4	
massah	4	
visiting	4	
tool	4	
shaft	4	
outmost	4	
rear	4	negative
pans	4	
firepans	4	
shoulderpieces	4	
edges	4	
sardius	4	
diamond	4	joy, positive
lace	4	anger, fear, negative, positive, sadness, trust
woven	4	
bells	4	
bell	4	
consecrations	4	
cinnamon	4	
apothecary	4	
cloths	4	
forgiving	4	positive, trust
voluntary	4	
wrung	4	
swearing	4	
unholy	4	fear, negative
cormorant	4	
ranges	4	
yellow	4	
spreading	4	
saddle	4	
scapegoat	4	anger, fear, negative
carnally	4	
spue	4	
scourged	4	
print	4	
hoary	4	negative, sadness
adulteress	4	
divorced	4	
flat	4	
thenceforth	4	
blowing	4	
fiftieth	4	
walled	4	
quarrel	4	anger, negative
alter	4	
valued	4	
numbers	4	positive
deuel	4	
renowned	4	positive
elizaphan	4	
appointment	4	
swell	4	
beginnings	4	
resting	4	
fresh	4	
loathsome	4	anger, disgust, negative
lusted	4	
shammua	4	
firstripe	4	
ahiman	4	
ignorantly	4	
passage	4	
oboth	4	
pierce	4	
israelite	4	
gileadites	4	
mahlah	4	
hoglah	4	
shuthelah	4	
abarim	4	
eziongaber	4	
fortieth	4	
ascent	4	positive
hazarenan	4	
chinnereth	4	
encourage	4	joy, positive, trust
kedemoth	4	
bethpeor	4	
flieth	4	
assayed	4	
golan	4	
gerizim	4	
roebuck	4	
livest	4	
lendeth	4	
carefully	4	positive
furnish	4	
landmark	4	trust
terrified	4	
dedicate	4	
tributaries	4	
privy	4	negative, trust
exceed	4	anticipation, joy, positive
betroth	4	
sicknesses	4	
unwise	4	negative
asps	4	
whet	4	
view	4	
noised	4	
viewed	4	
seize	4	fear, negative
chephirah	4	
breathe	4	
maachathites	4	
jokneam	4	
expelled	4	
mephaath	4	
sibmah	4	
enrogel	4	
kirjathsepher	4	
achsah	4	
moladah	4	
hazarshual	4	
ashan	4	
achzib	4	
shamir	4	
jattir	4	
bethzur	4	
describe	4	
gathrimmon	4	
intend	4	trust
gaash	4	
driving	4	
chushanrishathaim	4	
abinoam	4	
writer	4	positive
swept	4	
dish	4	
ordered	4	
calledst	4	
comparison	4	
bramble	4	
rendered	4	
fugitives	4	
danites	4	
jaw	4	
web	4	
jebus	4	
howsoever	4	
complain	4	anger, negative, sadness
favourable	4	
mahlon	4	
ho	4	
arrogancy	4	
pains	4	negative
stump	4	
mice	4	
wonderfully	4	joy, positive, surprise
thundered	4	
abiah	4	
rehearsed	4	
pipe	4	
tribulations	4	
defrauded	4	
advanced	4	positive
thickets	4	
ahiah	4	
delicately	4	
bethlehemite	4	
ruddy	4	
sucklings	4	
raisins	4	
happen	4	anticipation
lovely	4	anticipation, joy, positive, sadness, surprise, trust
rizpah	4	
beerothite	4	
shobab	4	
baalperazim	4	
mulberry	4	
uzzah	4	
leaping	4	
micha	4	
beards	4	
shimeah	4	
tare	4	
coal	4	
barefoot	4	
counselled	4	
darts	4	
weepeth	4	
regardest	4	
chimham	4	
cost	4	
elhanan	4	
steel	4	
gentleness	4	positive
maachathite	4	
ithrite	4	
commonly	4	
conferred	4	
piped	4	
oughtest	4	
stalls	4	
springeth	4	
lover	4	anticipation, joy, positive, trust
folding	4	
ranks	4	
undersetters	4	
keepest	4	
attendance	4	anticipation
stays	4	
tharshish	4	
yarn	4	
whips	4	
lied	4	
ammonitess	4	
sodomites	4	
sustain	4	
licked	4	
juniper	4	
plowing	4	
girdeth	4	
witnessed	4	
azubah	4	
baalzebub	4	
girt	4	
driveth	4	
witchcrafts	4	
trumpeters	4	
consented	4	
jehozabad	4	
burying	4	
zachariah	4	
pul	4	
conduit	4	
fuller	4	
cistern	4	
arpad	4	
corpses	4	
pharaohnechoh	4	
taxed	4	
smiths	4	
apt	4	positive
nineteenth	4	
vinedressers	4	
jaazaniah	4	
salma	4	
attai	4	
eleasah	4	
jabez	4	
shimea	4	
abia	4	
salathiel	4	
uriel	4	
ulam	4	
arah	4	
lod	4	
mikloth	4	
meribbaal	4	
kore	4	
meshelemiah	4	
helpeth	4	
shemiramoth	4	
pethahiah	4	
stewards	4	
proper	4	positive
cieled	4	
reaching	4	
thickness	4	
caterpillers	4	
amiss	4	
covenanted	4	
fortified	4	
stablished	4	
shod	4	
declined	4	
lamentations	4	
sheshbazzar	4	
azgad	4	
adin	4	
giddel	4	
nekoda	4	
koz	4	
henadad	4	
shimshai	4	
babylonians	4	
paid	4	
tatnai	4	
shetharboznai	4	
prospereth	4	
treasurers	4	
lieutenants	4	
commandedst	4	
arabian	4	
hananeel	4	
hashub	4	
goldsmith	4	
resort	4	
performeth	4	
deeps	4	
yieldeth	4	
joiakim	4	
joiada	4	
treading	4	
hatach	4	
zeresh	4	
availeth	4	
fastings	4	
declaration	4	
sabeans	4	
potsherd	4	
zophar	4	
naamathite	4	
terrify	4	
untimely	4	negative
stout	4	
sparks	4	
crafty	4	
stoppeth	4	
vanish	4	surprise
rush	4	
stoop	4	
inferior	4	negative, sadness
withholdeth	4	
overturn	4	negative
consumeth	4	
destroyest	4	
condemneth	4	
understandest	4	
trap	4	
viper	4	fear, negative
blown	4	
beholdeth	4	
resteth	4	
diadem	4	
mourners	4	
liftest	4	
convinced	4	trust
destroyers	4	
disposed	4	anticipation, positive, trust
accepteth	4	
addeth	4	
advantage	4	positive
drops	4	
vapour	4	
trembleth	4	
weather	4	
demand	4	anger, negative
appetite	4	
scorneth	4	
barn	4	
forgetteth	4	
crush	4	
reproveth	4	
abase	4	
navel	4	
esteemeth	4	
boasteth	4	
beholdest	4	
contemned	4	
footsteps	4	
pavilion	4	
race	4	
errors	4	
strings	4	
lovingkindnesses	4	
flames	4	
extol	4	
fears	4	
spoileth	4	
envious	4	negative
upholdeth	4	
soundness	4	anticipation, joy, positive, trust
miry	4	
thirsteth	4	
sleepest	4	
tempestuous	4	
plentiful	4	positive
fainteth	4	
apply	4	
noisome	4	
nests	4	
stormy	4	fear, negative
vapours	4	
sharpened	4	
practise	4	anticipation, positive
swiftly	4	
scorners	4	
barns	4	
wiped	4	
rebuketh	4	
strifes	4	
ambassador	4	positive, trust
spareth	4	
easy	4	
cheerful	4	joy, positive, surprise
dinner	4	positive
transgresseth	4	
justifieth	4	
hardeneth	4	
rags	4	disgust, negative
stumbleth	4	
debate	4	positive
fitly	4	
adulterous	4	
silk	4	positive
labouring	4	
farther	4	
shorn	4	
knocketh	4	
galleries	4	
causing	4	
sores	4	
filth	4	disgust, negative
wellbeloved	4	
latchet	4	
stumbling	4	
government	4	fear, negative
horonaim	4	
reapeth	4	
bloweth	4	
joyous	4	joy, positive
melody	4	
seller	4	
lees	4	
act	4	
fitches	4	
cummin	4	
framed	4	
returning	4	
idumea	4	
compare	4	
carpenter	4	
thresh	4	anger, fear, negative, sadness
declareth	4	
declaring	4	
lady	4	
publisheth	4	
considering	4	
cloak	4	
gross	4	disgust, negative
marrieth	4	
backslidings	4	
climb	4	
wallow	4	disgust, negative, sadness
reprobate	4	
deaths	4	
yokes	4	
continuing	4	
adorned	4	
hanameel	4	
rechabites	4	
jehudi	4	
ink	4	
cured	4	
wake	4	
outer	4	
carefulness	4	
shower	4	
salted	4	
eminent	4	positive
debtor	4	negative
paps	4	
pilots	4	
flute	4	
sackbut	4	
signed	4	
gabriel	4	
hosea	4	
shamefully	4	
reject	4	anger, fear, negative, sadness
reaped	4	
quake	4	fear
grecians	4	
pair	4	
plumbline	4	
strangled	4	
readeth	4	
contemptible	4	anger, disgust, negative
vipers	4	
mammon	4	
knock	4	
bartholomew	4	
sparrows	4	
markets	4	
householder	4	
murders	4	
faithless	4	negative, sadness
yes	4	
neglect	4	negative
fellowservants	4	
owest	4	
abased	4	
sanctifieth	4	
excess	4	negative
pontius	4	
released	4	
cyrene	4	
arimathaea	4	
doubted	4	
baptizing	4	
loosing	4	
augustus	4	
annas	4	
bodily	4	
launched	4	
farewell	4	
denieth	4	
unbelievers	4	
forbidding	4	anger, fear, negative
cana	4	
impotent	4	negative
signifying	4	
doubting	4	negative
sop	4	
apostleship	4	
oracles	4	
regions	4	
accompanied	4	
derbe	4	
exhorting	4	
thyatira	4	
italy	4	
corinthians	4	
ephesians	4	
signify	4	anticipation
temperance	4	positive
appealed	4	
ungodliness	4	
hearers	4	
commendeth	4	
hospitality	4	positive
resisteth	4	
edification	4	anticipation, joy, positive, trust
glorying	4	
unmarried	4	
dispensation	4	
incorruptible	4	
communion	4	joy, positive, trust
incorruption	4	
earthy	4	
silvanus	4	
unfeigned	4	
elements	4	
communicate	4	positive, trust
ages	4	
unruly	4	anger, disgust, fear, negative
whoremongers	4	
bishop	4	
profession	4	positive
denying	4	anticipation, negative
sprinkling	4	
railing	4	
antichrist	4	anger, disgust, fear, negative
alpha	4	
omega	4	
alleluia	4	
lesser	3	disgust, negative
mist	3	
eatest	3	
subtil	3	
conception	3	
thistles	3	
sweat	3	fear
vagabond	3	
zillah	3	
organ	3	anticipation, joy
eighty	3	
hundredth	3	
elishah	3	
thoroughly	3	
imagined	3	
nineteen	3	
moreh	3	
siddim	3	
horites	3	
aner	3	
confederate	3	positive, trust
turtledove	3	
yesternight	3	
womenservants	3	
phichol	3	
fearest	3	
buz	3	
kemuel	3	
wondering	3	
errand	3	anticipation, positive, trust
damsels	3	
nebajoth	3	
mibsam	3	
jetur	3	
lien	3	
scarce	3	fear, negative, sadness
sustained	3	
deprived	3	
wrestled	3	
watering	3	
whensoever	3	
getting	3	
ewes	3	
milch	3	
colts	3	
foremost	3	
meeteth	3	
sinew	3	
handmaidens	3	
marriages	3	
deferred	3	
midwife	3	anticipation, joy, negative, positive, trust
omar	3	
gatam	3	
mizzah	3	
manahath	3	
ithran	3	
dothan	3	
adullamite	3	
spilled	3	
sheepshearers	3	
bakers	3	
birthday	3	anticipation, joy, positive, surprise
leanfleshed	3	
stalk	3	fear, negative
discreet	3	anticipation, positive
asenath	3	
potipherah	3	
verified	3	positive, trust
protest	3	
dine	3	
lade	3	
hamul	3	
malchiel	3	
ashbel	3	
huppim	3	
ard	3	
jezer	3	
assigned	3	
whelp	3	
foal	3	
dainties	3	
hind	3	
embalmed	3	
meant	3	
puah	3	
flags	3	
zipporah	3	
sighed	3	
backside	3	
eloquent	3	positive
ponds	3	
swarm	3	disgust
borrowed	3	
sojourning	3	
frontlets	3	
baalzephon	3	
entangled	3	anger, disgust, fear, negative, sadness
heavily	3	negative
fighteth	3	
gloriously	3	
palestina	3	
hating	3	anger, negative
tens	3	
bore	3	negative
stealeth	3	
delay	3	anger, disgust, fear, negative, sadness
dishes	3	
covers	3	
snuffdishes	3	
filleted	3	
engraver	3	
carbuncle	3	
agate	3	
amethyst	3	
underneath	3	
habergeon	3	
plate	3	
thighs	3	
tempered	3	positive
loaf	3	negative
wafer	3	
heaved	3	
lighteth	3	
numberest	3	
thereat	3	
calamus	3	
cassia	3	
perfume	3	
ahisamach	3	
graving	3	
mastery	3	anger, joy, positive, trust
tablets	3	
spin	3	
handbreadth	3	
flay	3	
wring	3	anger
forbidden	3	
rinsed	3	
thumbs	3	
parteth	3	
clovenfooted	3	
chew	3	
pelican	3	
grasshopper	3	
whereinto	3	
turtles	3	
lip	3	
fretting	3	
scrape	3	
copulation	3	
reconciling	3	
catcheth	3	
kinswoman	3	
grudge	3	anger, negative
enchantment	3	
cuttings	3	
adulterer	3	
uncovereth	3	
severed	3	
superfluous	3	negative
unwittingly	3	
convocations	3	
complete	3	
celebrate	3	
israelitish	3	
sojourners	3	
sale	3	
fleeing	3	
assured	3	positive, trust
standards	3	
hindmost	3	
poll	3	trust
chargers	3	
journeying	3	
nursing	3	
sheshai	3	
pardoned	3	
slander	3	anger, disgust, negative
preparest	3	
appertained	3	
rebels	3	
bit	3	
blessest	3	
stoodest	3	
reverse	3	
dwellingplace	3	
midianitish	3	
simeonites	3	
nemuel	3	
jashub	3	
establisheth	3	
confirmeth	3	
booty	3	
kenezite	3	
sheepfolds	3	
kirjathaim	3	
baalmeon	3	
nobah	3	
pictures	3	
pricks	3	
azmon	3	
shemuel	3	
bees	3	
succeeded	3	
zered	3	
azzah	3	
caphtor	3	
unwalled	3	
ashdothpisgah	3	
consuming	3	
manassites	3	
fallow	3	negative
claws	3	
creditor	3	
slippeth	3	
inquisition	3	
fainthearted	3	
hers	3	
occasions	3	
moabite	3	
liketh	3	
muzzle	3	fear, negative
profess	3	
outstretched	3	
terribleness	3	
fray	3	negative
rescue	3	anticipation, joy, positive, surprise, trust
longing	3	anticipation, sadness
trustedst	3	
bondwomen	3	
stiff	3	negative
ascribe	3	
jeshurun	3	
mischiefs	3	
suckling	3	
slide	3	
unicorns	3	
enlargeth	3	
commandest	3	
fords	3	
flowed	3	
dissembled	3	
wedge	3	
coveted	3	
drawers	3	
ajalon	3	
achshaph	3	
houghed	3	
baalgad	3	
bethjeshimoth	3	
salcah	3	
sihor	3	
arba	3	
betharabah	3	
kabzeel	3	
eder	3	
kerioth	3	
engannim	3	
holon	3	
kanah	3	
ibleam	3	
endor	3	
gaba	3	
shunem	3	
bethanath	3	
baalath	3	
therefrom	3	
bezek	3	
adonibezek	3	
askelon	3	
obeying	3	
groanings	3	
dagger	3	fear, negative
dirt	3	disgust, negative
harosheth	3	
avenging	3	
lattice	3	
sustenance	3	
impoverished	3	
threshed	3	
talkest	3	
broth	3	
boweth	3	
telling	3	
abelmeholah	3	
sincerely	3	
rushed	3	
thebez	3	
bewailed	3	
askest	3	
eater	3	
sweeter	3	
fairer	3	
firebrands	3	
lehi	3	
jawbone	3	
withs	3	
tow	3	
pin	3	
suit	3	
thitherward	3	
carriage	3	
friendly	3	anticipation, joy, positive, trust
sufficed	3	
chilion	3	
virtuous	3	joy, positive, trust
redeeming	3	
zuph	3	
ephrathite	3	
peninnah	3	
weepest	3	
beggar	3	negative, sadness
seething	3	
kick	3	anger, negative
tingle	3	
ebenezer	3	
coffer	3	
reaping	3	
circuit	3	
bribes	3	
abiel	3	
invited	3	
smith	3	trust
wearing	3	
situate	3	
beating	3	anger, fear, negative, sadness
rescued	3	
merab	3	
witchcraft	3	anger, fear, negative, sadness
champion	3	anticipation, joy, positive, trust
target	3	
fare	3	
fighting	3	anger, negative
naughtiness	3	
pillow	3	positive
missed	3	
expressly	3	
exceeded	3	
behaviour	3	
feigned	3	negative
spittle	3	
impute	3	
forbare	3	
hachilah	3	
haunt	3	fear, negative
subtilly	3	
lurking	3	negative
shearing	3	
shearers	3	
railed	3	
pleaded	3	
stuck	3	
despair	3	anger, disgust, fear, negative, sadness
kneaded	3	
besor	3	
amalekite	3	
abuse	3	anger, disgust, fear, negative, sadness
bethshan	3	
weaker	3	
maacah	3	
ibhar	3	
eliada	3	
succour	3	
toi	3	
lodebar	3	
buttocks	3	
saws	3	
tekoah	3	
feign	3	
thanked	3	
polled	3	
bunches	3	
pulse	3	
lifetime	3	
apace	3	
conduct	3	
perversely	3	
savest	3	
pavilions	3	
channels	3	
strivings	3	
ruling	3	
ikkesh	3	
tekoite	3	
maharai	3	
gareb	3	
advise	3	positive, trust
turnest	3	
barest	3	
protested	3	
affinity	3	
dromedaries	3	
winding	3	
planks	3	
figures	3	
fitted	3	
square	3	
wreaths	3	
compassing	3	
proportion	3	
networks	3	
promisedst	3	
kneeling	3	
perpetually	3	
eziongeber	3	
eloth	3	
shipmen	3	
train	3	
almug	3	
bounty	3	anticipation, joy, positive, trust
targets	3	
peacocks	3	
ashtoreth	3	
milcom	3	
tahpenes	3	
refresh	3	
disguise	3	
ijon	3	
kinsfolks	3	
tibni	3	
segub	3	
zarephath	3	
barrel	3	
midday	3	
boiled	3	
govern	3	positive, trust
naught	3	
cleaved	3	
lap	3	
bags	3	
jehonadab	3	
letteth	3	
executing	3	
mattan	3	
ripped	3	
pekahiah	3	
tiglathpileser	3	
halah	3	
habor	3	
adrammelech	3	
rabsaris	3	
hena	3	
ivah	3	
warring	3	
ruinous	3	anger, disgust, fear, negative, sadness
esarhaddon	3	
seduced	3	
plummet	3	fear, negative
title	3	positive, trust
provocations	3	
hamutal	3	
hemath	3	
neariah	3	
pelaiah	3	
reaiah	3	
naarah	3	
paseah	3	
potters	3	
jarib	3	
adiel	3	
shimri	3	
tilgathpilneser	3	
hagarites	3	
azriel	3	
hodaviah	3	
zimmah	3	
ebiasaph	3	
mahath	3	
abdi	3	
alemeth	3	
shuppim	3	
japhlet	3	
elpaal	3	
malchishua	3	
sallu	3	
galal	3	
wards	3	
jashobeam	3	
pelonite	3	
berachah	3	
shemariah	3	
overflown	3	
leader	3	positive, trust
unni	3	
azaziah	3	
chenaniah	3	
musical	3	anger, anticipation, joy, positive, sadness, surprise, trust
shebuel	3	
bilgah	3	
sixteenth	3	
shubael	3	
isshiah	3	
izharites	3	
michah	3	
gershonite	3	
won	3	
perez	3	
jehonathan	3	
tillage	3	
triest	3	
submitted	3	
algum	3	
prudence	3	positive
bearers	3	
pommels	3	
relied	3	
oded	3	
tobijah	3	
revolt	3	anger, negative, surprise
dismissed	3	
collection	3	
forests	3	
prepareth	3	
questioned	3	
miniamin	3	
leaders	3	
roasted	3	
caldrons	3	
necho	3	
remedy	3	anticipation, joy, positive, trust
zattu	3	
adonikam	3	
bezai	3	
hadid	3	
ziha	3	
register	3	
weakened	3	negative
chancellor	3	trust
toll	3	
revenue	3	
records	3	
hurtful	3	anger, disgust, fear, negative, sadness
helping	3	
beautify	3	joy, positive
ahava	3	
blush	3	negative
shabbethai	3	
kelita	3	
mattenai	3	
horonite	3	
geshem	3	
meshezabeel	3	
armoury	3	
bunni	3	
deliveredst	3	
jaddua	3	
ithiel	3	
bakbukiah	3	
thresholds	3	
hoshaiah	3	
presses	3	
memucan	3	
hegai	3	
pur	3	
deputies	3	
enjoined	3	
stain	3	disgust, negative
infants	3	
hedged	3	
silly	3	joy, negative
headlong	3	
heavier	3	
ice	3	
whale	3	
chooseth	3	
spider	3	disgust, fear
shooteth	3	
overturneth	3	
sealeth	3	
orion	3	
multiplieth	3	
stagger	3	surprise
scent	3	
wasteth	3	
decayeth	3	
drieth	3	
perceiveth	3	
consolations	3	
lettest	3	
miserable	3	anger, disgust, negative, sadness
gnasheth	3	
sharpeneth	3	
pleadeth	3	
gin	3	
counteth	3	
sufficiency	3	positive
carrieth	3	
tomb	3	sadness
answers	3	
infinite	3	positive
sudden	3	surprise
pureness	3	
winepresses	3	
daytime	3	
plentifully	3	
sapphires	3	
whereto	3	
bushes	3	
enticed	3	
opinion	3	
attended	3	
directed	3	
marketh	3	
dainty	3	
scorning	3	
striketh	3	
oppressions	3	
directeth	3	
roareth	3	
thundereth	3	
cleanseth	3	
crib	3	
contendeth	3	
disannul	3	
kindleth	3	
dart	3	fear
scornful	3	
awe	3	
visitest	3	
destructions	3	
puffeth	3	
subdueth	3	
enduring	3	
banners	3	
congregations	3	
operation	3	fear, trust
powerful	3	anger, anticipation, disgust, fear, joy, positive, trust
fashioneth	3	
slippery	3	
hateful	3	anger, disgust, fear, negative, sadness
desires	3	
begging	3	negative
watcheth	3	
panteth	3	
rebukes	3	
approve	3	joy, positive, trust
fearfulness	3	
calamities	3	
banner	3	
philistia	3	
inwardly	3	
benefits	3	
awaketh	3	
hammers	3	
mixture	3	
dregs	3	
fowler	3	
trample	3	
thankful	3	joy, positive
satisfieth	3	
pitieth	3	
ate	3	
beg	3	negative, sadness
extortioner	3	
late	3	negative, sadness
unity	3	positive, trust
cared	3	
polished	3	positive
fulfilling	3	
stringed	3	
frowardness	3	
retaineth	3	
loving	3	joy, positive, trust
pondereth	3	
naughty	3	negative
whorish	3	
attire	3	
impudent	3	
abounding	3	
prating	3	
jewel	3	
revenues	3	
handleth	3	
diggeth	3	
begetteth	3	
harder	3	
dropping	3	
provoketh	3	
buyer	3	
gravel	3	
spendeth	3	
greedily	3	
constantly	3	trust
riotous	3	anger, fear, negative, surprise
apples	3	
bewrayeth	3	
hay	3	
confesseth	3	
aboundeth	3	
partner	3	positive
buyeth	3	
idleness	3	
excelleth	3	
event	3	
befalleth	3	
preeminence	3	
defer	3	
applied	3	
joyfully	3	
grinding	3	negative
study	3	positive
weariness	3	negative, sadness
fairest	3	
flagons	3	
shadows	3	
smelling	3	disgust, negative
queens	3	
leaning	3	trust
vehement	3	anger, fear, negative
plowshares	3	
pruninghooks	3	
terribly	3	sadness
ruined	3	anger, disgust, fear, negative, sadness
wanton	3	
tinkling	3	
confederacy	3	
decrees	3	
heweth	3	
carriages	3	
cockatrice	3	
tumultuous	3	anger, fear, negative
bittern	3	
sweep	3	
shadowing	3	
peeled	3	
meted	3	
dwellers	3	
travelling	3	
perplexity	3	negative, sadness
obscurity	3	negative
note	3	
menstruous	3	
sift	3	
grounded	3	fear, negative, sadness
deeply	3	
teats	3	
burnings	3	
surprised	3	surprise
solemnities	3	
ravenous	3	anger, fear, negative, sadness
ransomed	3	
comprehended	3	
travailing	3	
bel	3	
carelessly	3	
obeyeth	3	
visage	3	
brier	3	
righteousnesses	3	
reserve	3	positive
lightness	3	
revolters	3	
glorieth	3	
lothed	3	
wag	3	
coniah	3	
nehelamite	3	
mounts	3	
proclaiming	3	
nergalsharezer	3	
wanted	3	
oppressing	3	
nazarites	3	
pitiful	3	
aliens	3	
ezekiel	3	
amber	3	
pourtrayed	3	
inkhorn	3	
fornications	3	
lewd	3	disgust, negative
handled	3	
ruins	3	
oaths	3	
desirable	3	positive
adulteresses	3	
despiteful	3	
libya	3	
lydia	3	
aven	3	
wail	3	fear, negative, sadness
setting	3	
dulcimer	3	
jewry	3	
mene	3	
meaning	3	
grecia	3	
confessing	3	
flatteries	3	
palmerworm	3	
tumults	3	
stall	3	disgust
justly	3	
dishonoureth	3	
torches	3	
habakkuk	3	
sup	3	
hen	3	
phares	3	
esrom	3	
aminadab	3	
naasson	3	
booz	3	
manasses	3	
zorobabel	3	
zabulon	3	
nephthalim	3	
decapolis	3	
bushel	3	
farthing	3	
despitefully	3	
rust	3	negative
beseeching	3	
receipt	3	
bridechamber	3	
harmless	3	
scorched	3	
dull	3	negative, sadness
deceitfulness	3	
gennesaret	3	
thefts	3	
unwashen	3	
crumbs	3	
overshadowed	3	
ofttimes	3	
owed	3	
callest	3	
needle	3	positive
marketplace	3	
bethphage	3	
speechless	3	
herodians	3	
carest	3	
lawyer	3	anger, disgust, fear, negative
greetings	3	
pretence	3	
platter	3	
buildings	3	
famines	3	
earthquakes	3	
alabaster	3	positive
buffeted	3	
platted	3	
golgotha	3	
spunge	3	
begged	3	
unloose	3	
cares	3	
gadarenes	3	
legion	3	
perceiving	3	
seduce	3	negative
abba	3	positive
betrayeth	3	
galilaean	3	
damned	3	negative
confirming	3	
luke	3	
manger	3	
glorifying	3	
joanna	3	
samaritan	3	
allow	3	
siloam	3	
excuse	3	negative
intending	3	
stewardship	3	
extortioners	3	
zacchaeus	3	
nobleman	3	positive, trust
napkin	3	sadness
descent	3	fear, sadness
delivering	3	
prisons	3	
affirmed	3	
malefactors	3	
paradise	3	
tiberias	3	
hours	3	
didymus	3	
justus	3	
pentecost	3	
pontus	3	
phrygia	3	
singleness	3	
bewitched	3	
perhaps	3	
lydda	3	
tanner	3	
fourfooted	3	
gainsaying	3	
phenice	3	
exhorted	3	
claudius	3	
apprehended	3	
perga	3	
jupiter	3	
dissension	3	anger, negative
greeting	3	positive, surprise
berea	3	
readiness	3	anticipation, joy, positive, trust
godhead	3	
gallio	3	
alexandria	3	
preacheth	3	
overcame	3	
erastus	3	
demetrius	3	
trophimus	3	
testifying	3	
necessities	3	
sailing	3	
concluded	3	
centurions	3	
lysias	3	
bernice	3	
anchors	3	
professing	3	
chiefly	3	
affirm	3	positive, trust
propitiation	3	
blessedness	3	
justification	3	positive
access	3	
concupiscence	3	
spiritually	3	
manifestation	3	fear
covenants	3	
highminded	3	
transformed	3	
honestly	3	
edify	3	
likeminded	3	
admonish	3	
stephanas	3	
fornicators	3	
edifieth	3	
temperate	3	trust
ensamples	3	
admonition	3	fear, negative
heresies	3	
diversities	3	
